,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skill_python,skill_excel,skill_sql,skill_soft,family_siblings,family_income_father,family_income_mother,device1_type1_laptop,device1_brand1_laptop,device1_year1_laptop,device2_type2_phone,device2_brand2_phone,device2_year2_phone,addr_city,addr_district,addr_postal
84,85,Null,21,Male,75,+998 92 547 76 88,New Nicoleside,Null,1996-10-08 21:47:00,Data Science,0,Inactive,0.0,excellent,95,1994-05-31 00:00:00,"33084 Williams Point, Jesusborough","trial, place",,,,,,,,,,,,,,Jesusborough,,33084
85,86,Mario Ramirez,22,Unknown,90,Null,Deannachester,zford@parker.info,2022-04-22 21:23:10,Python,110,Pending,0.0,Null,111,1984-03-09 07:06:32,"BROKEN,ADDRESS,DATA,,,","buy, now",,,,,,,,,,,,,,,,
86,87,Kyle Doyle,20,Female,0,Null,Powersland,ali@gmail..com,2001-11-27 00:00:00,Data Science,0,Inactive,0.0,Null,66,2016-05-02 00:00:00,"South Jacobview 25-kv, dom 42, Tashkent","example, break",3.0,4.0,3.0,"PM, structure",4.0,491.0,426.0,laptop,Lenovo,2024.0,phone,Xiaomi,2018.0,Tashkent,,
87,88,Hannah Montes,21,Unknown,0,Null,South Thomas,Null,2008-07-18 06:10:35,Python,68,Active,3.81,Null,110,2022-01-30 22:39:47,UZ 100240 Tashkent Charlesshire,"dream, forward",5.0,5.0,2.0,"like, clear",5.0,626.0,1045.0,laptop,Dell,2018.0,phone,Apple,2023.0,Tashkent,Charlesshire,100240
88,89,James Weaver,22,Female,0,+998 80 026 99 76,West Jonathan,ali@gmail..com,2000-04-09 11:39:29,Python,110,Pending,0.0,Null,149,2022-02-19 15:21:07,"Apartment 8, South Christina district, Tashkent, UZ, 100031","anything, catch",1.0,2.0,2.0,"like, how",4.0,503.0,394.0,laptop,Dell,2019.0,phone,Apple,2020.0,Tashkent,South Christina district,100031
89,90,Johnny Nguyen,20,Male,0,Null,West Henrymouth,sherrimanning@gmail.com,2004-08-30 00:00:00,Python,0,Inactive,4.5,excellent,288,2003-03-15 05:06:48,"BROKEN,ADDRESS,DATA,,,","water, hot",,,,,,,,,,,,,,,,
90,91,Barry Cooper,0,Female,82,+998 76 017 80 05,Georgeshire,Null,2018-05-23 00:00:00,Python,0,Active,2.48,excellent,283,1997-11-24 00:00:00,"Apartment 15, North Nicholas district, Tashkent, UZ, 100716",,,,,,,,,,,,,,,Tashkent,North Nicholas district,100716
91,92,Peter Rogers,18,Female,0,Null,Tonytown,ali@gmail..com,1971-12-22 21:02:00,Python,0,Active,4.5,excellent,260,1997-07-15 00:00:00,"East Joshuaton 6-kv, dom 44, Tashkent",,,,,,,,,,,,,,,Tashkent,,
92,93,Samantha Garcia,20,Female,0,Null,Port Jeremyburgh,ali@gmail..com,2023-07-08 14:22:18,Data Science,89,Pending,0.0,excellent,195,2017-01-31 00:00:00,"BROKEN,ADDRESS,DATA,,,","doctor, set",,,,,,,,,,,,,,,,
93,94,Null,21,Female,0,Null,West Bryanburgh,Null,2015-09-14 00:00:00,Null,110,Pending,3.72,good,51,1995-10-29 00:00:00,"3646 Micheal Place, Port Douglas","fly, me",5.0,1.0,3.0,"ago, per",2.0,1215.0,272.0,laptop,HP,2022.0,phone,Xiaomi,2020.0,Port Douglas,,
94,95,Null,19,Male,82,Null,Leechester,Null,2012-11-23 00:00:00,Data Science,0,Pending,4.44,good,144,1987-03-21 11:08:51,"BROKEN,ADDRESS,DATA,,,","avoid, consumer",,,,,,,,,,,,,,,,
95,96,Joel Cantrell,18,Female,91,+998 99 868 72 29,Duncanshire,john55@cox-horne.org,1984-10-14 00:00:00,Null,110,Inactive,15.5,average,295,1971-02-21 00:00:00,"902 Wiggins Mill, East Susan","skill, continue",1.0,5.0,4.0,"actually, condition",3.0,1454.0,391.0,laptop,HP,2023.0,phone,Apple,2020.0,East Susan,,
96,97,Null,19,Female,0,Null,Port Donald,Null,1985-11-17 11:43:00,Python,0,Pending,3.7,excellent,106,1973-10-17 05:45:10,UZ 100535 Tashkent South Jasonfurt,"throw, security",,,,,,,,,,,,,,Tashkent,South Jasonfurt,100535
97,98,Kathy Massey,20,Female,0,+998 43 484 46 84,Eddiefort,kathrynsmith@brown-davis.com,1978-04-22 07:43:00,Data Science,110,Inactive,3.7,average,251,2002-05-04 00:00:00,UZ 100126 Tashkent South Teresafurt,,,,,,,,,,,,,,,Tashkent,South Teresafurt,100126
98,99,Christopher Williams,22,Male,0,+998 36 313 71 24,Meganfort,bbaker@gmail.com,2022-05-16 14:15:24,Data Science,110,Active,0.0,average,265,1992-01-07 00:00:00,"BROKEN,ADDRESS,DATA,,,","never, agent",5.0,4.0,3.0,"necessary, billion",2.0,1201.0,1493.0,laptop,Lenovo,2024.0,phone,Xiaomi,2024.0,,,
99,100,Null,18,Female,91,+998 11 768 86 41,West Jacqueline,ali@gmail..com,2023-03-09 00:43:26,Data Science,114,Pending,3.7,excellent,145,2021-10-04 10:50:17,UZ 100196 Tashkent West Dawnport,"Mrs, director",4.0,1.0,2.0,"need, relationship",4.0,281.0,791.0,laptop,Dell,2015.0,phone,Xiaomi,2022.0,Tashkent,West Dawnport,100196
100,101,Sharon Rodriguez,18,Male,93,Null,Tammytown,Null,1990-05-01 02:46:14,Null,110,Pending,4.5,excellent,169,2009-11-18 03:15:00,"4414 Jessica Mountains Apt. 231, Evansfort","watch, movement",4.0,5.0,4.0,"morning, garden",3.0,1483.0,283.0,laptop,HP,2018.0,phone,Samsung,2022.0,Evansfort,,
101,102,Gary Allison,18,Female,0,+998 52 639 00 71,Michaelmouth,renee09@jones.org,1985-09-26 10:21:00,Python,110,Pending,0.0,good,261,2007-12-22 20:55:40,"BROKEN,ADDRESS,DATA,,,","always, wife",2.0,3.0,1.0,"several, federal",5.0,744.0,1338.0,laptop,Dell,2016.0,phone,Samsung,2020.0,,,
102,103,Barbara Goodman,20,Female,90,Null,West Sergiochester,emilycarson@hotmail.com,2023-06-13 16:16:20,Null,0,Pending,0.0,excellent,189,1986-05-30 00:00:00,"BROKEN,ADDRESS,DATA,,,","final, son",5.0,5.0,4.0,"process, include",0.0,1376.0,1070.0,laptop,Lenovo,2018.0,phone,Samsung,2019.0,,,
103,104,Melissa Crane,20,Female,81,+998 09 036 30 15,Colemanland,brownmicheal@taylor.com,1970-12-20 00:00:00,Python,0,Active,15.5,good,198,2004-04-12 23:36:00,UZ 100349 Tashkent New Heather,"none, child",3.0,3.0,4.0,"community, sound",1.0,361.0,403.0,laptop,HP,2016.0,phone,Xiaomi,2023.0,Tashkent,New Heather,100349
104,105,Null,19,Female,77,Null,Lake Jerry,davidsavage@yahoo.com,2021-04-02 07:16:10,Python,0,Inactive,0.0,average,85,2021-09-25 12:30:13,"West Billy 17-kv, dom 10, Tashkent","plan, why",4.0,3.0,4.0,"administration, the",3.0,282.0,598.0,laptop,Dell,2022.0,phone,Samsung,2022.0,Tashkent,,
105,106,Jeanette Harmon,20,Female,81,+998 95 618 25 27,Bowerschester,olsonkathy@gmail.com,2020-11-28 07:41:47,Data Science,82,Active,0.0,excellent,235,2021-12-08 20:55:45,"Apartment 32, Port Kyleburgh district, Tashkent, UZ, 100452","on, interesting",,,,,,,,,,,,,,Tashkent,Port Kyleburgh district,100452
106,107,Null,20,Female,89,Null,Port Bonniestad,christinaclark@hotmail.com,1982-02-17 00:00:00,Data Science,0,Inactive,4.5,excellent,192,2023-06-06 04:29:33,"New Amber 19-kv, dom 4, Tashkent",,,,,,,,,,,,,,,Tashkent,,
107,108,Jennifer Phelps,21,Female,90,+998 13 992 08 89,Toddstad,bcastro@davis.com,1997-03-27 20:53:00,Python,0,Inactive,0.0,good,183,1972-01-20 22:38:21,"30197 Mary Fork, South Brittany",,,,,,,,,,,,,,,South Brittany,,30197
108,109,Toni Mcdonald,22,Female,61,+998 62 522 68 95,New Paulton,ali@gmail..com,1982-01-02 00:00:00,Data Science,120,Pending,3.7,excellent,220,2018-02-18 00:00:00,UZ 100223 Tashkent Port David,"possible, book",,,,,,,,,,,,,,Tashkent,Port David,100223
109,110,Null,19,Male,0,+998 61 235 12 46,West Justinborough,jenniferyoung@craig-potter.com,1990-07-16 00:00:00,Data Science,0,Inactive,3.19,good,210,1993-07-15 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
110,111,Justin Bell,21,Male,70,+998 02 707 75 52,Fullerland,ali@gmail..com,2011-06-29 05:58:09,Python,0,Inactive,4.5,good,252,2021-07-05 20:20:00,"BROKEN,ADDRESS,DATA,,,","despite, result",3.0,2.0,4.0,"sound, until",1.0,1321.0,825.0,laptop,Dell,2024.0,phone,Xiaomi,2018.0,,,
111,112,Null,20,Female,81,Null,New Emilytown,floresmegan@hotmail.com,2020-11-29 01:22:56,Data Science,110,Pending,3.56,good,200,2020-06-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","song, chance",4.0,3.0,3.0,"concern, evidence",5.0,1473.0,226.0,laptop,Lenovo,2017.0,phone,Samsung,2022.0,,,
112,113,Joseph Burton,21,Unknown,90,Null,East Saraville,shannon36@york-vargas.com,1989-02-18 05:14:00,Data Science,103,Pending,0.0,good,270,1984-08-15 00:00:00,"Apartment 19, Scotthaven district, Tashkent, UZ, 100170","he, magazine",5.0,4.0,3.0,"resource, late",3.0,945.0,632.0,laptop,HP,2022.0,phone,Samsung,2018.0,Tashkent,Scotthaven district,100170
113,114,Null,22,Unknown,78,+998 40 492 99 40,Hallton,ali@gmail..com,1982-01-17 06:40:00,Data Science,102,Inactive,3.72,Null,289,2005-07-24 00:00:00,UZ 100075 Tashkent Boothtown,"degree, two",4.0,3.0,1.0,"front, change",2.0,1402.0,1448.0,laptop,Dell,2023.0,phone,Xiaomi,2024.0,Tashkent,Boothtown,100075
114,115,Thomas Meyer,20,Female,76,Null,East Robert,pparker@peters-hall.com,2004-06-19 00:00:00,Python,110,Pending,0.0,Null,148,1993-12-03 04:42:51,"Apartment 5, Fosterside district, Tashkent, UZ, 100730",,,,,,,,,,,,,,,Tashkent,Fosterside district,100730
115,116,Susan Bowen,20,Female,50,+998 06 319 87 51,Port Traceyton,Null,2021-12-17 12:00:11,Null,110,Pending,4.5,excellent,170,2018-04-19 07:18:46,"9072 Pratt Summit Suite 990, South Jason","send, parent",4.0,4.0,2.0,"care, fly",3.0,330.0,788.0,laptop,HP,2022.0,phone,Xiaomi,2024.0,South Jason,,
116,117,Richard Burton,21,Unknown,90,Null,Catherineview,david83@leon.com,1978-06-06 00:00:00,Python,105,Inactive,15.5,good,172,2021-07-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","although, at",4.0,2.0,4.0,"simple, fire",1.0,993.0,869.0,laptop,Lenovo,2016.0,phone,Apple,2018.0,,,
117,118,Andrew Taylor,0,Unknown,80,+998 44 841 34 65,Marvinmouth,Null,2010-06-30 00:00:00,Python,110,Pending,15.5,Null,79,2021-01-25 14:45:10,"392 Christopher Center, Port Lindseyfort","research, keep",5.0,4.0,3.0,"recently, her",4.0,1157.0,606.0,laptop,Lenovo,2021.0,phone,Samsung,2022.0,Port Lindseyfort,,
118,119,Null,22,Female,0,+998 21 354 65 46,Port Andrew,sharonbrooks@hotmail.com,1995-01-18 00:00:00,Python,110,Active,0.0,excellent,61,2020-11-10 10:46:14,"Barryborough 13-kv, dom 6, Tashkent","think, establish",2.0,2.0,2.0,"stop, modern",2.0,335.0,1288.0,laptop,Dell,2019.0,phone,Apple,2024.0,Tashkent,,
119,120,Raymond Stewart,18,Unknown,76,Null,Alexanderhaven,Null,2015-01-01 19:00:00,Null,0,Active,4.5,good,73,1990-08-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","loss, own",2.0,1.0,5.0,"foot, town",5.0,593.0,527.0,laptop,Lenovo,2016.0,phone,Apple,2018.0,,,
120,121,Andrew Mcdowell,18,Unknown,0,+998 51 907 38 02,Isaacshire,Null,2022-10-05 00:00:00,Data Science,110,Pending,0.0,Null,194,1970-06-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","together, sea",,,,,,,,,,,,,,,,
121,122,Glenn Jordan,21,Female,90,+998 46 161 83 10,Jonesbury,Null,1975-08-05 14:03:00,Data Science,110,Inactive,1.55,Null,152,1970-05-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","manage, senior",1.0,1.0,3.0,"artist, bit",4.0,1201.0,902.0,laptop,HP,2020.0,phone,Samsung,2019.0,,,
122,123,Chelsea Thomas,18,Female,71,Null,New Hayleymouth,Null,1973-06-16 00:00:00,Null,0,Pending,4.5,good,58,1979-02-26 00:00:00,"55540 Wilson Islands, West Steventon",,,,,,,,,,,,,,,West Steventon,,55540
123,124,Null,20,Male,0,Null,Lake Denisemouth,villatheresa@fisher-jones.com,1994-04-23 00:00:00,Data Science,0,Pending,0.0,average,199,2024-11-01 00:00:00,"East Andrewshire 1-kv, dom 31, Tashkent",,,,,,,,,,,,,,,Tashkent,,
124,125,Null,0,Female,90,+998 44 581 82 85,Joneston,Null,2004-06-24 00:00:00,Python,110,Active,15.5,excellent,174,1977-02-20 00:00:00,UZ 100418 Tashkent West Angelafort,"worker, rise",4.0,2.0,4.0,"debate, chair",4.0,668.0,1032.0,laptop,Lenovo,2023.0,phone,Xiaomi,2019.0,Tashkent,West Angelafort,100418
125,126,Mark Scott,21,Unknown,79,+998 59 996 11 28,Port Carolyn,ali@gmail..com,2008-05-21 00:00:00,Data Science,87,Pending,0.0,excellent,299,1993-10-25 10:56:20,"BROKEN,ADDRESS,DATA,,,","bed, agree",2.0,1.0,1.0,"town, expect",4.0,431.0,751.0,laptop,HP,2024.0,phone,Xiaomi,2023.0,,,
126,127,Lindsey Jacobs,20,Unknown,81,Null,Bushmouth,Null,1993-07-10 00:00:00,Data Science,87,Pending,4.5,excellent,293,2023-03-29 08:13:59,"Apartment 41, Lake Patriciaborough district, Tashkent, UZ, 100625","half, tax",,,,,,,,,,,,,,Tashkent,Lake Patriciaborough district,100625
127,128,Michael Gay,20,Male,83,+998 80 047 68 84,East Carlaville,Null,2017-02-19 00:00:00,Null,110,Active,0.0,Null,286,1983-09-03 00:00:00,UZ 100183 Tashkent Padillaborough,"campaign, create",1.0,2.0,4.0,"coach, support",3.0,676.0,844.0,laptop,HP,2022.0,phone,Xiaomi,2023.0,Tashkent,Padillaborough,100183
128,129,Jeffrey Murphy,19,Female,88,+998 71 685 38 44,North Jessica,Null,2004-03-22 15:35:33,Python,110,Pending,3.7,good,222,2007-02-01 00:00:00,"1902 William Causeway Apt. 941, South Melissa","visit, Mrs",,,,,,,,,,,,,,South Melissa,,
129,130,Tamara Nguyen,22,Female,90,Null,South Nathanberg,claire76@saunders.com,2001-10-10 09:28:00,Python,63,Inactive,0.0,Null,228,2023-04-22 01:12:38,"Apartment 22, Gillside district, Tashkent, UZ, 100582","international, language",,,,,,,,,,,,,,Tashkent,Gillside district,100582
130,131,Maxwell Dickson,18,Female,100,+998 66 503 65 19,West Ricardo,Null,2001-11-14 05:57:00,Python,110,Pending,0.0,excellent,205,1974-11-13 00:00:00,"BROKEN,ADDRESS,DATA,,,","have, give",,,,,,,,,,,,,,,,
131,132,Null,19,Female,0,+998 95 817 16 95,West Jacobmouth,ali@gmail..com,1981-03-22 00:00:00,Python,87,Pending,0.0,good,290,1974-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","vote, poor",4.0,4.0,2.0,"far, safe",1.0,961.0,1331.0,laptop,Dell,2016.0,phone,Apple,2021.0,,,
132,133,Null,20,Female,79,+998 94 133 89 91,Whiteburgh,Null,1995-02-20 00:05:00,Python,0,Inactive,0.0,excellent,142,2023-09-27 02:09:07,UZ 100829 Tashkent Robertton,,,,,,,,,,,,,,,Tashkent,Robertton,100829
133,134,Null,21,Female,77,Null,Woodmouth,Null,1987-08-24 07:42:43,Null,110,Pending,0.0,good,94,2010-04-14 10:07:00,"Apartment 50, North Daniel district, Tashkent, UZ, 100874","watch, full",,,,,,,,,,,,,,Tashkent,North Daniel district,100874
134,135,Victoria Davidson,20,Female,92,+998 99 948 23 52,Jessicatown,Null,1981-11-05 00:00:00,Null,110,Inactive,0.0,average,129,1974-02-15 00:00:00,"Apartment 10, Port Brittney district, Tashkent, UZ, 100582","catch, interesting",5.0,2.0,2.0,"environment, understand",0.0,1007.0,1457.0,laptop,Lenovo,2021.0,phone,Samsung,2019.0,Tashkent,Port Brittney district,100582
135,136,Thomas Dillon,20,Female,50,+998 29 125 30 95,Zhangbury,Null,2022-10-23 00:00:00,Python,77,Inactive,0.0,excellent,126,2023-09-22 11:14:57,UZ 100820 Tashkent West John,"born, quality",3.0,1.0,3.0,"positive, shoulder",1.0,1346.0,1186.0,laptop,HP,2017.0,phone,Samsung,2022.0,Tashkent,West John,100820
136,137,Dylan Rodriguez,20,Unknown,75,Null,North Luketown,ali@gmail..com,2001-04-21 22:30:00,Data Science,113,Inactive,0.0,Null,154,2022-10-30 17:18:51,"Apartment 40, Jonesborough district, Tashkent, UZ, 100895","bed, customer",5.0,1.0,4.0,"various, son",4.0,1009.0,1110.0,laptop,Lenovo,2020.0,phone,Apple,2019.0,Tashkent,Jonesborough district,100895
137,138,Brianna Wong,0,Unknown,87,Null,Sototon,Null,2021-03-18 12:44:57,Python,110,Inactive,0.0,excellent,111,1998-09-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","sea, guy",4.0,5.0,2.0,"past, during",4.0,1344.0,1336.0,laptop,Dell,2024.0,phone,Samsung,2019.0,,,
138,139,Null,22,Unknown,90,+998 74 641 34 90,Georgestad,kgreen@ortega.com,2015-08-19 00:00:00,Python,0,Inactive,0.0,Null,86,1975-03-29 00:00:00,UZ 100502 Tashkent West Jennifer,"every, small",3.0,2.0,5.0,"green, there",4.0,496.0,1240.0,laptop,Dell,2017.0,phone,Samsung,2021.0,Tashkent,West Jennifer,100502
139,140,Ann Young,20,Unknown,90,+998 05 690 17 42,North Leestad,Null,2022-05-02 12:58:07,Python,0,Active,15.5,excellent,171,1984-02-01 14:56:00,"Apartment 50, Kimberlychester district, Tashkent, UZ, 100258","should, especially",,,,,,,,,,,,,,Tashkent,Kimberlychester district,100258
140,141,Zachary Thornton,20,Unknown,0,+998 62 273 50 66,Stephensonfurt,Null,1981-01-03 19:15:00,Null,0,Pending,4.5,Null,218,1994-11-04 00:00:00,UZ 100077 Tashkent Aguilarmouth,"order, hour",5.0,4.0,1.0,"smile, check",1.0,903.0,373.0,laptop,Lenovo,2017.0,phone,Apple,2023.0,Tashkent,Aguilarmouth,100077
141,142,David Graves,20,Female,90,+998 96 627 39 29,South Johnshire,Null,2020-09-30 11:04:41,Data Science,110,Active,15.5,Null,162,1982-10-27 00:00:00,"Martinmouth 11-kv, dom 16, Tashkent","let, week",,,,,,,,,,,,,,Tashkent,,
142,143,Null,20,Female,91,+998 11 382 42 73,Byrdmouth,johnsamy@hotmail.com,2003-09-11 17:40:42,Python,0,Pending,3.69,excellent,112,2022-04-11 12:18:00,"Apartment 39, Tylerland district, Tashkent, UZ, 100293",,,,,,,,,,,,,,,Tashkent,Tylerland district,100293
143,144,Null,21,Female,63,+998 07 530 94 45,Paulchester,bpatel@gmail.com,2009-02-04 10:55:08,Data Science,110,Pending,15.5,Null,298,1975-05-14 09:25:00,"Lake Matthew 4-kv, dom 24, Tashkent",,,,,,,,,,,,,,,Tashkent,,
144,145,Null,18,Unknown,90,+998 48 234 57 78,South Thomasfort,walkerlisa@hotmail.com,2006-01-10 00:00:00,Data Science,69,Active,4.5,average,203,2022-09-18 00:00:00,"6231 Patrick Inlet, North Robertfurt","pattern, item",,,,,,,,,,,,,,North Robertfurt,,
145,146,Theresa Compton,22,Female,90,+998 03 528 02 00,New Andrew,brownkenneth@montes.info,1985-08-23 00:00:00,Data Science,110,Inactive,15.5,excellent,146,1992-05-30 00:00:00,"East Michaelport 23-kv, dom 49, Tashkent",,,,,,,,,,,,,,,Tashkent,,
146,147,Null,18,Male,90,+998 47 067 44 34,Mitchellton,ali@gmail..com,2022-11-13 00:00:00,Data Science,0,Inactive,0.0,good,89,1973-04-30 00:00:00,"Robertville 11-kv, dom 22, Tashkent","daughter, increase",,,,,,,,,,,,,,Tashkent,,
147,148,Louis Gillespie,20,Female,90,Null,Port Marymouth,Null,2025-08-20 06:01:00,Python,0,Inactive,3.7,average,175,1982-06-16 00:00:00,"Pamelaborough 22-kv, dom 11, Tashkent","point, product",4.0,4.0,2.0,"line, dream",4.0,1056.0,1038.0,laptop,Dell,2016.0,phone,Samsung,2021.0,Tashkent,,
148,149,Null,18,Male,0,+998 66 209 75 18,Shannonhaven,ali@gmail..com,2005-08-23 00:00:00,Null,110,Active,4.5,Null,297,1980-01-05 00:00:00,"Ewingview 29-kv, dom 16, Tashkent","possible, should",1.0,4.0,5.0,"public, soldier",5.0,1435.0,1303.0,laptop,Lenovo,2022.0,phone,Apple,2021.0,Tashkent,,
149,150,Null,0,Unknown,91,+998 96 796 44 77,Jessicaview,Null,2023-04-08 04:14:23,Data Science,69,Inactive,4.5,excellent,273,1992-08-10 16:01:00,"Port Beth 17-kv, dom 5, Tashkent","out, bank",,,,,,,,,,,,,,Tashkent,,
150,151,Natasha Mayer,20,Male,90,+998 53 853 25 69,Millermouth,ali@gmail..com,2011-06-11 00:00:00,Data Science,0,Active,0.0,good,173,2007-06-07 11:04:00,"579 Alyssa Lake, Port Sarah","make, main",,,,,,,,,,,,,,Port Sarah,,
151,152,Andrew Ramirez,20,Unknown,90,+998 75 578 54 25,Alicialand,morsetheresa@hotmail.com,2000-07-25 00:00:00,Data Science,110,Inactive,0.0,excellent,163,1991-08-10 03:06:00,"815 Maxwell Pike Apt. 262, Eddiemouth","morning, chair",1.0,2.0,3.0,"way, level",1.0,367.0,1052.0,laptop,Lenovo,2021.0,phone,Xiaomi,2020.0,Eddiemouth,,
152,153,Null,20,Male,90,Null,Lake Nathanport,Null,2015-05-12 00:00:00,Data Science,0,Active,15.5,Null,128,1982-07-06 04:56:00,"Frankport 5-kv, dom 9, Tashkent",,,,,,,,,,,,,,,Tashkent,,
153,154,Heather Meyers,21,Female,86,+998 98 124 94 48,East Donaldview,beverly27@martinez.com,2002-02-23 00:00:00,Data Science,87,Pending,3.7,Null,175,2002-12-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","represent, statement",3.0,1.0,3.0,"right, land",2.0,1296.0,574.0,laptop,HP,2020.0,phone,Apple,2023.0,,,
154,155,John Blevins,20,Female,0,+998 61 017 63 52,West Alicia,john04@hotmail.com,2001-02-08 19:22:00,Python,110,Pending,15.5,Null,152,1970-04-12 00:00:00,"Apartment 14, East Catherinechester district, Tashkent, UZ, 100015","herself, long",4.0,3.0,2.0,"meet, site",3.0,851.0,1191.0,laptop,Dell,2021.0,phone,Apple,2022.0,Tashkent,East Catherinechester district,100015
155,156,Null,0,Unknown,83,+998 46 779 39 09,Davidshire,Null,2025-01-10 00:00:00,Data Science,0,Active,15.5,average,114,2023-07-15 00:00:00,"Andersonfort 14-kv, dom 48, Tashkent","economic, art",4.0,2.0,5.0,"example, finish",3.0,314.0,1066.0,laptop,HP,2022.0,phone,Apple,2020.0,Tashkent,,
156,157,Null,20,Unknown,87,+998 75 032 57 06,Jacksonmouth,Null,1974-01-13 22:52:00,Data Science,110,Pending,0.0,excellent,248,1988-07-20 00:00:00,"19489 Bradford Hill, North Ericchester","summer, go",4.0,4.0,1.0,"company, everything",4.0,730.0,1199.0,laptop,Dell,2017.0,phone,Samsung,2024.0,North Ericchester,,19489
157,158,Sara Arnold,22,Male,73,+998 85 631 78 21,Wilsonborough,Null,1977-10-05 16:43:00,Null,93,Inactive,0.0,excellent,238,2021-01-20 20:37:54,"BROKEN,ADDRESS,DATA,,,","southern, various",4.0,4.0,4.0,"catch, action",5.0,461.0,1135.0,laptop,Lenovo,2019.0,phone,Samsung,2021.0,,,
158,159,Null,20,Unknown,90,+998 83 353 69 56,North Michael,Null,2021-03-17 06:27:21,Python,70,Pending,3.7,average,259,1992-07-18 18:26:00,"Apartment 29, New Hannahton district, Tashkent, UZ, 100981","stand, what",,,,,,,,,,,,,,Tashkent,New Hannahton district,100981
159,160,Eric Smith,21,Female,87,Null,Maryshire,ali@gmail..com,1983-04-08 10:45:00,Data Science,96,Inactive,3.7,good,113,1975-04-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","identify, bag",4.0,1.0,5.0,"heavy, during",4.0,420.0,723.0,laptop,Lenovo,2024.0,phone,Samsung,2024.0,,,
160,161,Null,20,Male,50,Null,Davenportshire,Null,2010-04-18 00:00:00,Python,84,Pending,2.92,Null,223,2008-12-09 00:00:00,"Apartment 21, Thomasfurt district, Tashkent, UZ, 100606","campaign, and",1.0,2.0,3.0,"until, prepare",4.0,1060.0,1281.0,laptop,Lenovo,2020.0,phone,Apple,2022.0,Tashkent,Thomasfurt district,100606
161,162,Ryan Jones,20,Female,67,Null,West Saraborough,ali@gmail..com,2021-10-27 21:48:12,Data Science,0,Active,4.35,excellent,231,2019-12-21 00:00:00,"795 Martinez Springs, Edwardsshire",,,,,,,,,,,,,,,Edwardsshire,,
162,163,Ana Ruiz,0,Male,92,+998 56 003 24 24,Andrewston,longsheila@price.org,2022-11-22 08:34:11,Data Science,0,Pending,3.96,Null,141,1976-12-20 15:53:18,"3281 Kathleen Court, Port Stephenview","animal, wind",1.0,4.0,4.0,"suggest, question",2.0,225.0,1014.0,laptop,Lenovo,2016.0,phone,Xiaomi,2019.0,Port Stephenview,,
163,164,Thomas Cohen,21,Male,0,+998 62 960 28 31,Merrittport,ashleywoodard@roberts-reynolds.biz,1976-04-18 00:00:00,Data Science,113,Pending,4.5,average,287,1984-01-04 00:00:00,UZ 100220 Tashkent Lake Ronaldshire,,,,,,,,,,,,,,,Tashkent,Lake Ronaldshire,100220
164,165,Donald Shields,20,Unknown,85,Null,South Katelynberg,ucaldwell@yahoo.com,2019-11-15 16:17:37,Python,0,Inactive,0.0,good,277,2014-02-22 00:00:00,"Apartment 9, New Mariahton district, Tashkent, UZ, 100768","however, bank",,,,,,,,,,,,,,Tashkent,New Mariahton district,100768
